id,name
res_partner_1703_439a179d,Stephanie Laurens
res_partner_647_69063cc5,Stephanie Maze
res_partner_1905_2c72af9d,Stephen Baxter
res_partner_1355_b3598720,Stephen Chbosky
res_partner_1610_65fe54d6,Stephen Coonts
res_partner_1134_1643e08d,Stephen Donaldson
res_partner_1679_b4b663e0,Stephen Fried
res_partner_1871_7a6e7d96,Stephen Gallagher
res_partner_1303_0cc7d56e,Stephen Gazi
res_partner_1529_8f003e03,Stephen Hill
res_partner_756_ea5f33c0,Stephen J. Weininger
res_partner_243_05301fe1,Stephen King
res_partner_469_71b8bfac,Stephen McCauley
res_partner_1452_9fb861e2,Stephen Quirke
res_partner_1388_4cffc39b,Stephen R Donaldson
res_partner_1387_987e1a38,Stephen R. Donaldson
res_partner_1979_0b3ab6d7,Stephen R. Lawhead
res_partner_1981_bb691fd6,Stephen White
res_partner_1322_f4a350f5,Sterling Publishing
res_partner_1774_81c3efa7,Steve Barlow
res_partner_1883_3de73b4a,Steve Lewis
res_partner_1579_8e4adacd,Steve Martin
res_partner_368_aa14111e,Steve Thayer
res_partner_348_52f72cd1, Stevie Marriner Novel
res_partner_294_0816ba2d,Stewart O'Nan
res_partner_1866_d84d4e5c,Stoddart Kids
res_partner_1072_bdbef75b,Stonewall Inn Editions
res_partner_1801_4d04ba34,Story Line Press
res_partner_228_587f2aee,Stuart Woods
res_partner_1328_4de044f5,Sue Grafton
res_partner_1286_bc39a1e6,Sue Miller
res_partner_527_6ca311d4,Sue Monk Kidd
res_partner_330_fadf1fed,Sue Townsend
res_partner_339_2b007f62,Suhrkamp
res_partner_147_fc7edb67,Sunflower Press
res_partner_1760_f133c6ff,Sunny Griffin
res_partner_1323_1a1cd2e4,Susan Bowes
res_partner_872_7e3d39f6,Susan Conant
res_partner_284_7b6d7119,Susan Grant
res_partner_1665_32fcc405,Susan Isaacs
res_partner_1623_369c56c6,Susan M. McIntosh
res_partner_2047_695fc87d,Susan Vreeland
res_partner_925_20a6bab1,Susan Wiggs
res_partner_868_5fe8dac6,Suzanne Brockmann
res_partner_737_184d6274,Suzanne G. Farnham
res_partner_1616_97826494,Sven Regener
res_partner_1993_a41527c9,Sybex Inc
res_partner_1360_11e422d2,Sylvia Nasar
res_partner_876_de563f58,Sylvia Plath
res_partner_463_cc0e3ca2,T. Coraghessan Boyle
res_partner_807_1b3738a1,TAMI HOAG
res_partner_1589_f2351c9e,TERRY BROOKS
res_partner_1568_3af2d615,TESS GERRITSEN
res_partner_1721_5eb68f5e,THOMAS ROCKWELL
res_partner_679_32450816,TIM GAUTREAUX
res_partner_1314_61f440ec,TOM ROBBINS
res_partner_1991_1dcd35e2,Taiping Shangdi
res_partner_1075_09ba4396,Tamora Pierce
res_partner_1221_acbae46c,Tanith Lee
res_partner_423_b14a0d5c,Tanuja Desai Hidier
res_partner_1373_c1452bc9,Taschen Verlag
res_partner_779_35d1e92d,Tawni O'Dell
res_partner_1171_c642586d,Teamcom Books
res_partner_809_e9666f80,Ted Dekker
res_partner_415_215c04e2,Ted Hughes
res_partner_704_eeb47749,Ted L. Nancy
res_partner_923_1b60b9c0,Ted Mooney
res_partner_1160_7ed25962,Ten Speed Pr
res_partner_1231_baa8fe6a,Teresa Southwick
res_partner_1069_dd3fc95d,Terry Brooks
res_partner_1956_cca7e492,Terry McMillan
res_partner_395_b574d436,Terry Pratchett
res_partner_1320_ea82628b,The Lyons Press
res_partner_1559_48a78e33,The Medici Society Ltd
res_partner_82_7dc0a17b,The Onion
res_partner_487_a7236ce9,Theodore Beale
res_partner_1372_09f592f5,Thomas Brussig
res_partner_531_122316ea,Thomas Cahill
res_partner_767_d9a930f7,Thomas Dunne Books
res_partner_1446_40d91e90,Thomas Elsaesser
res_partner_1989_d22f7834,Thomas Gifford
res_partner_162_7926b66f,Thomas Hardy
res_partner_592_9a8d2788,Thomas Harris
res_partner_617_ec2378fb,Thomas Hauser
res_partner_171_5f2a063a,Thomas Nelson
res_partner_246_41e97576,Thomas Nelson Inc
res_partner_1651_3bc63c62,Thomas Nelson Publishers
res_partner_1148_f8156ba3, Thomas Pitt Novels (Paperback))
res_partner_1863_f8c081cb,Thomas Pynchon
res_partner_2001_37050c34,Thomson Texere
res_partner_827_5fb2204d,Thorndike Pr
res_partner_1865_22d1a7a4,Thorndike Press
res_partner_81_0abaf299,Three Rivers Press
res_partner_718_80d1bee2,Tilden H. Edwards
res_partner_710_131e5d45,Tim Dorsey
res_partner_930_031427ec,Tim Farrington
res_partner_134_66fa10cc,Tim Lahaye
res_partner_1418_11451086,Tim Powers
res_partner_1552_4c98771b,Time Warner Books UK
res_partner_1668_b344fe86,Times Books
res_partner_1290_be70c9c9,Tobias Wolff
res_partner_1514_c2240cd2,Tod Brewster
res_partner_1139_507d22e5,Todd Herzog
res_partner_248_fc84bf88,Tom Clancy
res_partner_1199_ff082546,Tom Mula
res_partner_1648_e09dc573,Tom Robbins
res_partner_450_ad3a108e,Tom Wolfe
res_partner_80_aa04f37e,Toni Morrison
res_partner_255_759378ea,Tony Hillerman
res_partner_985_48e7477f,Tony Parsons
res_partner_93_0119e22f,Too Far
res_partner_131_bb3fb3e6,Tor Books
res_partner_232_66ff98bb,Tor Books (Mm)
res_partner_289_d1ce5b57,Tor Fantasy
res_partner_438_1a5a856f,Touchstone
res_partner_1472_d96f6336,Tournier
res_partner_370_1e8840ec,Tracy Chevalier
res_partner_277_3f89ca11,Trafalgar Square
res_partner_1020_58069ccf,Trafalgar Square Books
res_partner_993_cf5a4e69,Travis Thrasher
res_partner_664_074c0cb2,Troll Communications Llc
res_partner_1416_74df0b45, Trouble: Stories of Black Women
res_partner_448_7e2e47b6,Trudy Suggs
res_partner_1442_1923adfe,Truman Capote
res_partner_1540_309b6dcd,Turner Pub
res_partner_219_da5f4906,Tusquets
res_partner_133_fd140fd8,Tyndale House Publishers
res_partner_1593_3aec2380,UMP
res_partner_1846_cb53691c,US
res_partner_1842_ec2b5e85,USCCB
res_partner_341_dca3f460,Ullstein Tb
res_partner_1523_ae54da8d,Umberto Eco
res_partner_1787_ae69c4a2,Univ of Nebraska Pr
res_partner_601_ebaddf34,University Press of America
res_partner_458_b92771b6,University of California Press
res_partner_1986_28009393,University of Minnesota Press
res_partner_379_c0013fc2,University of Nebraska Press
res_partner_1521_00f7f186,University of New Mexico Press
res_partner_1928_1ef79065,University of Queensland Pr (Australia)
res_partner_1584_71b42df0,University of Toronto Press
res_partner_1315_9784bca8,Ursula Hegi
res_partner_1169_f45e2da7,V. A Howard
res_partner_933_6ec3dd9b,V. S. Naipaul
res_partner_1528_2c0ad356,V.C. Andrews
res_partner_2015_ca64e080,V.K. Narayanan
res_partner_934_e611fd32,V.S. Naipaul
res_partner_1806_28e9cbf9,VICTOR HUGO
res_partner_1895_81e27103,VICTORIA SULLIVAN
res_partner_2082_8aa6566d,VIZ LLC
res_partner_979_253d293b,VLADIMIR NABOKOV
res_partner_1081_9de30721,VONDA MCINTYRE
res_partner_675_fa201ca9,Valerie Block
res_partner_1026_2c8af166,Valerie Ferguson
res_partner_166_8597d743,Valerie Frankel
res_partner_1317_7734c88c,Valerie Martin
res_partner_550_9352748f,Vance Havner
res_partner_989_31e0d070,Venise T. Berry
res_partner_1867_cbe36da8,Veronika Martenova Charles
res_partner_1713_a8c59fae,Veronique Vienne
res_partner_619_761caee0,VicenÃƒÂ§ Villatoro
res_partner_462_c73ca333,Viking Books
res_partner_494_1173acdf,Viking Children's Books
res_partner_433_95ddc070,Viking Juvenile
res_partner_719_dffc722e,Vikram Seth
res_partner_734_9e985958,Villard Books
res_partner_1795_7d235bea,Vincent Bugliosi
res_partner_1269_0217af93,Vinke
res_partner_214_0fcdbc3b,Vintage
res_partner_1661_5a18c631,Vintage Books
res_partner_388_6d11c7c2,Vintage Books USA
res_partner_1468_32d65e97,Virginia Allen Jensen
res_partner_2080_0306e607,Virginia Woolf
res_partner_1736_6bb72d5a,Viveca Carlysle
res_partner_1417_d12ed354,Vladimir Vladimirovich Nabokov
res_partner_2037_bd4f71d5, Volume II
res_partner_620_9f019807,VÃƒÂ­ctor Mora
res_partner_553_7eaf94a9,W Publishing Group
res_partner_466_de0a9765,W W Norton &amp
res_partner_1100_4f3705c6,W. Michael Gear
res_partner_1168_d7ffd5bc,W. Morrow
res_partner_49_e7b013ed,W. W. Norton &amp
res_partner_261_1e6f5a08,W.W. Norton &amp
res_partner_1197_928e7f3c,WALTER CRONKITE
res_partner_1249_06121529,WILLIAM GOLDMAN
res_partner_1304_dc6eb1e4,Wallace Stegner
res_partner_686_19dc0bde,Wally Lamb
res_partner_1170_822e4d95,Walter P. Wilson
res_partner_537_9b9334e7,Walter Wick
res_partner_209_5486b7d6,Warner Books
res_partner_239_95ff5bcd,Warner Books (Mm)
res_partner_364_cfcffb0e,Warner Vision
res_partner_903_ff15070b,Warren  Bennis
res_partner_552_8141d54c,Warren W. Wiersbe
res_partner_468_e64066dd,Washington Square Press
res_partner_1566_b0836550,WaterBrook Press
res_partner_763_00750d4c,Watson-Guptill Publications
res_partner_820_bb5df56c,Wayne W. Dyer
res_partner_2025_87799d94,Weiser Books
res_partner_1697_fe30453a,Wendy Holden
res_partner_418_71cc8add,Wendy Lamb Books
res_partner_1617_4d1c27b3,Wendy Leigh
res_partner_2044_7429ee11,Wendy Orr
res_partner_808_5b95aa95,WestBow Press
res_partner_742_45816c34,White Pine Press (NY)
res_partner_1660_5c604377,Whitney Otto
res_partner_803_aa3a4d9c,Wilbur Smith
res_partner_1638_f333b72b,Wilkie Collins
res_partner_299_ba636319,Willa Cather
res_partner_208_fbb42493,William Abrahams
res_partner_730_ee4e94fb,William Carlos Williams
res_partner_1908_79172325,William Carpenter
res_partner_812_a3efb36f,William Eisner
res_partner_1433_66108f4f,William Forstchen
res_partner_1888_f58b4b3e,William Gerald Golding
res_partner_1500_ddea5d25,William Gibson
res_partner_2089_d93d64b8,William Hoffman
res_partner_1329_fd188cb8,William J. Kennedy
res_partner_1889_427da8bd,William J. Mann
res_partner_1794_0526b145,William Kotzwinkle
res_partner_1182_6785cf24,William Maples
res_partner_417_3db448b9,William Morrow
res_partner_976_085ffb3d,William Morrow &amp
res_partner_1669_a87048a0,William Safire
res_partner_580_8710aacc,William Shakespeare
res_partner_566_218fb5ef,William Sleator
res_partner_1456_f91f1316,William Sutcliffe
res_partner_1300_6541c6c1,William Trevor
res_partner_2073_b2785eac,Wilson
res_partner_1048_083456f7,Windstorm Creative
res_partner_783_58441786,Winedale Publishing
res_partner_1096_455891cf,Wings
res_partner_660_cca35384,Wizards of the Coast
res_partner_1365_6187c651,Wolfgang Hohlbein
res_partner_1164_5259be44,Word Publishing
res_partner_1812_f3b63b3b,Workman Pub Co
res_partner_1297_5b11c048,Workman Pub. Co
res_partner_1480_2044c7c3,Workman Publishing
res_partner_2062_3f38bb2b,Writer's Digest Books
res_partner_559_9c46ffa1,YWAM Publishing
res_partner_387_3479b0ed,Yann Martel
res_partner_837_fd1cc178,Yearling
res_partner_1242_30fa5a7b,Yearling Books
res_partner_1325_7bbf1bf2,Zadie Smith
res_partner_829_a278316a,Zebra Books
res_partner_1447_61f4fcf7,Zondervan
res_partner_1449_0779b625,Zondervan Publishing Company
res_partner_1947_7361163d,Zondervan Publishing House
res_partner_1545_73dfc823,Zora Neale Hurston
res_partner_964_9c09ed4a,btb
res_partner_1662_ee06da6e, the City
res_partner_1952_b6928d51,various authors
